"recipient","year","un_region","Aid_All","p4_polity2","fh_inverse_pr","fh_inverse_cl","Giniall","Corruption","Rents","Population","GDP","eu"
"Bosnia",2010,39,20.29566553,6,4,5,38.38545869,3.2,2.797473967,15.16252574,8.106372968,0
"Botswana",1991,18,19.18914435,7,7,6,47.05414709,6.241591644,1.193810783,14.16934056,8.267365579,0
"Botswana",1992,18,19.10003642,7,7,6,44.40249578,3.278623564,0.700566947,14.19741495,8.268044528,0
"Botswana",1993,18,18.53517517,7,6,5,63,4.185331764,0.448723607,14.22450476,8.259934521,0
"Botswana",1994,18,17.94746039,7,6,5,61,4.105400348,0.738357723,14.25044709,8.269628766,0
"Botswana",1995,18,18.35744003,7,6,6,58.55421142,8.12768304,1.010074303,14.27511846,8.312900205,0
"Botswana",1996,18,18.68266033,7,6,6,33.94299134,3.627956511,0.741135016,14.29854701,8.346133611,0
"Botswana",1997,18,17.98041894,8,6,6,46.07025253,5.832350575,0.688220873,14.3207299,8.401157566,0
"Botswana",1998,18,17.30861178,8,6,6,41.87552447,6.1,0.504368484,14.34150929,8.387572168,0
"Botswana",1999,18,17.8099485,8,6,6,53.3805943,6.1,0.321931928,14.36069355,8.460668415,0
"Botswana",2000,18,17.69859395,8,6,6,44.23284996,6,1.306280375,14.37819307,8.462850889,0
"Botswana",2001,18,18.1818386,8,6,6,46.69357271,6,0.358886275,14.39400362,8.449542945,0
"Botswana",2002,18,18.49550336,8,6,6,43.01498431,6.4,0.372326331,14.4082715,8.494199708,0
"Botswana",2003,18,18.56834536,8,6,6,36.00657282,5.7,1.486510068,14.42124737,8.526444727,0
"Botswana",2004,18,18.52938355,8,6,6,48.23560097,6,3.163438186,14.43325454,8.541136172,0
"Botswana",2005,18,18.75833996,8,6,6,37.42618201,5.9,3.669594139,14.44454846,8.57440106,0
"Botswana",2006,18,18.3419694,8,6,6,36.13692213,5.6,7.844184875,14.45522743,8.640308352,0
"Botswana",2007,18,19.52746107,8,6,6,51.27156636,5.4,9.149224177,14.46532583,8.713469087,0
"Botswana",2008,18,20.5225565,8,6,6,39.39565158,5.8,5.847639769,14.47495565,8.742112092,0
"Botswana",2009,18,21.68800873,8,5,6,44.61120652,5.6,3.56881392,14.48421903,8.65119385,0
"Botswana",2010,18,18.62649296,8,5,6,45.85801528,5.8,4.820320398,14.49320953,8.724650574,0
"Brazil",1991,5,21.73608737,8,6,5,63.70000076,3.51,3.852743076,18.84040069,8.292312392,0
"Brazil",1992,5,22.27782174,8,6,5,57.29999924,3.51,3.928812979,18.85633866,8.271694342,0
"Brazil",1993,5,21.96800625,8,5,4,59.5,3.692972236,3.373821887,18.87182726,8.301801774,0
"Brazil",1994,5,21.92508105,8,6,4,53.91076444,4.446538367,2.610502005,18.88713376,8.338464759,0
"Brazil",1995,5,22.36929438,8,6,4,59.09999847,3.34112195,2.38876751,18.90243269,8.366386529,0
"Brazil",1996,5,22.24356821,8,6,4,59.09999847,2.96,2.186916194,18.91776695,8.372324404,0
"Brazil",1997,5,22.82700098,8,5,4,59.29999924,3.56,2.116427507,18.93305791,8.390225825,0
"Brazil",1998,5,23.72935217,8,5,4,59.09999847,4,2.030090783,18.94820033,8.375438462,0
"Brazil",1999,5,23.02027861,8,5,4,58.5,4.1,3.258456226,18.96304202,8.363149477,0
"Brazil",2000,5,22.15725826,8,5,5,36.66014755,3.9,3.594730102,18.97746337,8.390884394,0
"Brazil",2001,5,24.14470861,8,5,5,58.59999847,4,3.876601115,18.99148064,8.389930385,0
"Brazil",2002,5,24.79613265,8,6,5,58,4,4.851592734,19.00509377,8.402530413,0
"Brazil",2003,5,21.89992977,8,6,5,57.5,3.9,5.47719799,19.01815891,8.400867509,0
"Brazil",2004,5,22.50157911,8,6,5,56.40000153,3.9,5.428608296,19.0305022,8.444090582,0
"Brazil",2005,5,22.18956393,8,6,6,56.40000153,3.7,6.486116147,19.04202255,8.463645872,0
"Brazil",2006,5,22.12233561,8,6,6,53.20000076,3.3,6.793007319,19.05266671,8.491793633,0
"Brazil",2007,5,22.34212364,8,6,6,54.90000153,3.5,7.513048231,19.06251871,8.541110647,0
"Brazil",2008,5,22.29031231,8,6,6,54.20000076,3.5,8.197815411,19.07178418,8.58224642,0
"Brazil",2009,5,22.3576159,8,6,6,50.5,3.7,4.819512332,19.08074115,8.570001565,0
"Brazil",2010,5,22.70561376,8,6,6,42.181904,3.7,6.28836293,19.08958725,8.633788785,0
"Bulgaria",1991,151,20.37976204,8,6,5,23.79999924,2.881144535,1.693910876,15.9710293,7.879883894,1
"Bulgaria",1992,151,20.02138683,8,6,5,30,3.205842751,1.799080076,15.96029077,7.815118534,1
"Bulgaria",1993,151,19.89564954,8,6,6,33.29999924,3.94152848,1.77573964,15.95231411,7.8081824,1
"Bulgaria",1994,151,20.02489393,8,6,6,34.20000076,2.446705067,2.155096425,15.94891825,7.829595089,1
"Bulgaria",1995,151,19.80967458,8,6,6,32.29999924,4.476280377,1.920355197,15.94446427,7.86224957,1
"Bulgaria",1996,151,20.16464064,8,6,5,36,2.576999612,2.345189702,15.93930697,7.883280218,1
"Bulgaria",1997,151,20.49770162,8,6,5,36.09999847,4.217469166,2.00297064,15.93321899,7.878419718,1
"Bulgaria",1998,151,21.14978005,8,6,5,34,2.9,1.014419347,15.92654597,7.919134848,1
"Bulgaria",1999,151,20.39555626,8,6,5,33,3.3,1.468212491,15.92093948,7.86662246,1
"Bulgaria",2000,151,20.47635222,8,6,5,33.09999847,3.5,1.551911675,15.91600052,7.930191961,1
"Bulgaria",2001,151,20.77944693,9,7,5,33.59999847,3.9,1.164636441,15.89748414,7.985993258,1
"Bulgaria",2002,151,21.22908639,9,7,6,35.09999847,4,1.034544701,15.87837394,8.048931081,1
"Bulgaria",2003,151,20.63030587,9,7,6,27.20000076,3.9,1.00447987,15.87264987,8.106841184,1
"Bulgaria",2004,151,21.15731037,9,7,6,35.79999924,4.1,1.498482071,15.86721611,8.175810283,1
"Bulgaria",2005,151,20.10452557,9,7,6,29.39999962,4,1.831498392,15.86189933,8.238974105,1
"Bulgaria",2006,151,19.01011766,9,7,6,31,4,2.883182142,15.85660361,8.306966636,1
"Bulgaria",2007,151,20.11856479,9,7,6,28.20000076,4.1,2.336705137,15.83644045,8.39392247,1
"Bulgaria",2008,151,19.13003235,9,6,6,36.20000076,3.6,2.150004657,15.82942122,8.456893792,1
"Bulgaria",2009,151,19.59503715,9,6,6,39.31732026,3.8,1.467044673,15.82297841,8.41191766,1
"Bulgaria",2010,151,19.50985283,9,6,6,42.78373448,3.6,2.209711837,15.81639565,8.425032286,1
"Burkina Faso",1991,11,20.33184019,-5,2,3,32.23993901,3.717282364,6.500696182,16.01828526,5.663514589,0
"Burkina Faso",1992,11,19.81532178,-5,3,3,31.72727133,2.259560905,9.455464363,16.0452148,5.638909451,0
"Burkina Faso",1993,11,20.1833969,-5,3,4,56.89772148,0.608609829,7.412469387,16.07231063,5.645841886,0
"Burkina Faso",1994,11,20.01850943,-5,3,4,46.5,3.441999968,11.51963139,16.09958396,5.631632917,0
"Burkina Faso",1995,11,20.05412382,-5,3,4,39,2.634811971,13.80710602,16.1270431,5.65976338,0
"Burkina Faso",1996,11,19.79775849,-5,3,4,32.97765799,2.792828483,12.73262691,16.15467461,5.736624709,0
"Burkina Faso",1997,11,19.9794005,-4,3,4,22.35682701,4.527154506,12.71506319,16.18247622,5.770076552,0
"Burkina Faso",1998,11,20.12459654,-4,3,4,46.90000153,2.332991764,11.63510529,16.21047755,5.812605632,0
"Burkina Faso",1999,11,20.3814726,-4,4,4,52.40000153,3.18834759,5.174535751,16.23871395,5.855798133,0
"Burkina Faso",2000,11,20.58355999,-3,4,4,46.42747969,3,5.979746065,16.26720025,5.845350574,0
"Burkina Faso",2001,11,20.56475918,0,4,4,54.45687277,2.836049482,5.37866577,16.29591375,5.880676092,0
"Burkina Faso",2002,11,20.68135381,0,4,4,47.87141987,2.514751462,6.440099737,16.32481701,5.894382065,0
"Burkina Faso",2003,11,20.7372397,0,4,4,37.59999847,1.320796182,7.167868391,16.35388578,5.940443408,0
"Burkina Faso",2004,11,20.47905645,0,3,4,49.88683615,3.083759429,6.170949452,16.38309168,5.955048381,0
"Burkina Faso",2005,11,20.87030552,0,3,5,33.40910155,3.4,7.141679101,16.41240042,6.008810329,0
"Burkina Faso",2006,11,20.50872355,0,3,5,42.04639423,3.2,7.316479355,16.44179068,6.040074421,0
"Burkina Faso",2007,11,20.54916022,0,3,5,46.74123703,2.9,9.195581406,16.47121955,6.050936668,0
"Burkina Faso",2008,11,20.92101708,0,3,5,54.81363078,3.5,10.46900773,16.50060911,6.07792749,0
"Burkina Faso",2009,11,21.26664161,0,3,5,39.79999924,3.6,12.07889509,16.52987193,6.076928447,0
"Burkina Faso",2010,11,20.56741825,0,3,5,38.72602599,3.1,15.03298521,16.55894618,6.128938411,0
"Burundi",1991,14,19.59081294,-7,1,2,43.28588561,2.337787351,12.72042449,15.56467111,5.409470314,0
"Burundi",1992,14,19.61104286,-3,2,3,33.29999924,2.528483924,14.03013134,15.58752283,5.396667913,0
"Burundi",1993,14,19.04290141,0,1,1,41.55906353,0.390709563,13.85800552,15.60788717,5.311871711,0
"Burundi",1994,14,19.09299345,0,2,1,37.45489955,0.222276196,17.15737343,15.62583807,5.254868085,0
"Burundi",1995,14,18.42288603,0,2,1,53.23691027,0.207981282,24.06759271,15.64165905,5.156534678,0
"Burundi",1996,14,17.80608433,-5,1,1,33.43478364,1.149576479,28.46098018,15.65518393,5.059628189,0
"Burundi",1997,14,17.60851993,-5,1,1,35.77268677,2.096052065,23.632267,15.66704299,5.03174137,0
"Burundi",1998,14,18.38458623,-1,1,2,42.40000153,0.687280047,27.03289413,15.67922969,5.065961042,0
"Burundi",1999,14,19.18408749,-1,2,2,50.26218087,2.706085691,15.42330837,15.69425367,5.040785717,0
"Burundi",2000,14,19.1200746,-1,2,2,52.95082491,1.093789866,15.07551956,15.71377279,5.012661032,0
"Burundi",2001,14,19.10180678,0,2,2,39.56185213,2.236792698,18.6760788,15.73820706,5.008576371,0
"Burundi",2002,14,19.73023851,2,2,3,48.09681868,4.016418972,24.17872037,15.76679581,5.0234926,0
"Burundi",2003,14,19.35492628,3,3,3,50.31992535,1.951304802,40.62597984,15.798488,4.97948763,0
"Burundi",2004,14,20.43688602,5,3,3,53.24946783,1.591840237,30.55944492,15.83184868,4.99333165,0
"Burundi",2005,14,20.19835236,6,5,3,46.34732861,2.3,26.47357348,15.86583117,4.968308901,0
"Burundi",2006,14,20.32456949,6,4,3,33.29999924,2.4,24.14499199,15.90026036,4.986326586,0
"Burundi",2007,14,19.97795056,6,4,3,47.01442712,2.5,32.57447886,15.93517135,4.99816398,0
"Burundi",2008,14,20.28231706,6,4,3,28.50843347,1.9,33.57889372,15.97009204,5.012491626,0
"Burundi",2009,14,20.6345441,6,4,3,57.55069092,1.8,31.69291109,16.00455589,5.01212409,0
"Burundi",2010,14,20.16374414,6,3,3,62.82584602,1.8,25.15741408,16.03826783,5.015572111,0
"Cambodia",1991,35,18.31093165,1,2,2,32.58160689,2.516608051,0,16.05389681,6.705909335,0
"Cambodia",1992,35,19.42904999,1,2,2,30.90829078,1.506840122,0,16.08987877,5.201060166,0
"Cambodia",1993,35,19.44943499,1,4,3,35.44514441,2.811999074,8.207302094,16.12580625,5.488036887,0
"Cambodia",1994,35,19.93285058,1,4,3,38.29999924,1.491468788,9.857274055,16.16022252,5.540710411,0
"Cambodia",1995,35,20.03143701,1,2,2,38.33976656,2.043877791,11.75262833,16.19220058,5.571170884,0
"Cambodia",1996,35,20.09109188,1,2,2,44.60282244,4.141625123,13.32534218,16.22160945,5.594471527,0
"Cambodia",1997,35,19.75922304,-7,1,2,41.59999847,3.448237642,11.51737309,16.24876929,5.621987291,0
"Cambodia",1998,35,19.89360431,2,2,2,37.81317393,1.346074322,10.51248455,16.27384494,5.645787829,0
"Cambodia",1999,35,20.32844649,2,2,2,37.40000153,1.208505213,5.190829754,16.29711735,5.735038042,0
"Cambodia",2000,35,20.1198665,2,2,2,45.02360041,2.572650134,3.732905865,16.31881943,5.797371789,0
"Cambodia",2001,35,20.30665363,2,2,3,39.77533841,2.701286725,3.55008316,16.33904367,5.854466219,0
"Cambodia",2002,35,20.3421304,2,2,3,46.0668774,0.639662475,3.587491035,16.3578474,5.900399878,0
"Cambodia",2003,35,20.46122343,2,2,3,41.7103152,1.966207324,5.308813095,16.37539859,5.96448304,0
"Cambodia",2004,35,20.20736509,2,2,3,41.29999924,2.605209974,5.007291317,16.39188562,6.04639712,0
"Cambodia",2005,35,20.27746071,2,2,3,46.9824312,2.3,2.579981804,16.40750803,6.155203051,0
"Cambodia",2006,35,20.48724044,2,2,3,25.24507571,2.1,2.748451471,16.42227002,6.24273666,0
"Cambodia",2007,35,20.27421668,2,2,3,44.40000153,2,2.670022726,16.43635213,6.325895345,0
"Cambodia",2008,35,20.43047771,2,2,3,31.39999962,1.8,3.892269611,16.45031012,6.376709382,0
"Cambodia",2009,35,20.45911299,2,2,3,36.63040617,2,2.639936924,16.46481697,6.363069126,0
"Cambodia",2010,35,20.54454821,2,2,3,28.10000038,2.1,3.81061697,16.48030045,6.405506183,0
"Cameroon",1991,17,20.58326071,-8,2,2,48.51517121,3.43,8.994372131,16.33565074,6.839273929,0
"Cameroon",1992,17,20.70729097,-4,2,3,44.50288056,3.43,9.60499835,16.36470812,6.778725845,0
"Cameroon",1993,17,20.3567174,-4,2,3,50.00644526,2.969553104,6.961137295,16.3933949,6.667395593,0
"Cameroon",1994,17,20.74171101,-4,2,3,35.92471907,3.200996039,10.42941427,16.42167184,6.659542677,0
"Cameroon",1995,17,20.15092445,-4,1,3,42.13788834,1.840345387,12.44595774,16.44952484,6.67214397,0
"Cameroon",1996,17,20.7254753,-4,1,3,43.20000076,2.46,12.60519556,16.47695464,6.692665308,0
"Cameroon",1997,17,20.63466625,-4,1,3,33.85438556,1.583537353,11.59768508,16.50399907,6.717398558,0
"Cameroon",1998,17,21.39013256,-4,1,3,40.13199691,1.4,8.390346527,16.53072894,6.738461781,0
"Cameroon",1999,17,20.54452948,-4,1,2,41.55019993,1.5,8.074380159,16.55723103,6.751779056,0
"Cameroon",2000,17,20.82075701,-4,1,2,25.64655754,2,13.84523749,16.58357111,6.766327353,0
"Cameroon",2001,17,20.79046019,-4,2,2,40.40000153,2,10.1203866,16.60976537,6.784286535,0
"Cameroon",2002,17,20.89725174,-4,2,2,44.09999847,2.2,9.861684596,16.63582006,6.797539514,0
"Cameroon",2003,17,21.02112953,-4,2,2,39.93508891,1.8,9.872949596,16.66177234,6.811105918,0
"Cameroon",2004,17,20.85851117,-4,2,2,40.41172736,2.1,9.728233989,16.68765951,6.82156856,0
"Cameroon",2005,17,20.25980343,-4,2,2,40.68716407,2.2,11.80101005,16.71350508,6.818431712,0
"Cameroon",2006,17,21.72013585,-4,2,2,29.38866613,2.3,13.64076439,16.73931371,6.824354309,0
"Cameroon",2007,17,21.42434314,-4,2,2,39,2.4,13.11603962,16.76507721,6.830628712,0
"Cameroon",2008,17,20.95121967,-4,2,2,47.60900341,2.3,15.51361066,16.79078632,6.83335201,0
"Cameroon",2009,17,20.56520916,-4,2,2,40.80581365,2.2,9.264141782,16.81642662,6.826845976,0
"Cameroon",2010,17,20.515027,-4,2,2,32.92890133,2.2,10.00305246,16.84198264,6.833453612,0
"Canada",1991,21,17.84516482,10,7,7,35.70000076,8.97,2.960198338,17.15382785,10.20033449,0
"Canada",1992,21,14.97954843,10,7,7,35.59999847,8.97,2.921907912,17.16610202,10.19656778,0
"Canada",1993,21,15.3555646,10,7,7,35.79999924,8.711078427,3.193132311,17.17704534,10.21136405,0
"Canada",1994,21,13.21489228,10,7,7,36.40000153,8.614280909,3.116617262,17.18665779,10.24628518,0
"Canada",1995,21,16.22279902,10,7,7,42.06777815,7.235315249,3.434927522,17.19493938,10.26502026,0
"Canada",1996,21,16.18175416,10,7,7,37.11356912,8.96,4.108130246,17.20571103,10.27090517,0
"Canada",1997,21,19.9857064,10,7,7,31.60000038,9.1,3.607169122,17.21628118,10.30198881,0
"Canada",1998,21,12.69717571,10,7,7,33.20000076,9.2,2.318713911,17.22493732,10.33388122,0
"Canada",1999,21,12.48899753,10,7,7,36.89146079,9.2,2.173565269,17.23321101,10.37437156,0
"Canada",2000,21,13.45441086,10,7,7,33.29999924,9.2,4.944684401,17.242041,10.41550365,0
"Canada",2001,21,14.38942099,10,7,7,30.43585421,8.9,4.221924774,17.25213621,10.42215122,0
"Canada",2002,21,12.98624988,10,7,7,24.79564247,9,3.750522301,17.26110753,10.44081325,0
"Canada",2003,21,19.88333967,10,7,7,33.03208058,8.7,4.629641086,17.27106985,10.4499211,0
"Canada",2004,21,13.79845665,10,7,7,33.70000076,8.5,5.180949621,17.2810902,10.47080611,0
"Canada",2005,21,13.39298137,10,7,7,27.76732341,8.4,6.929169741,17.29094924,10.4920884,0
"Canada",2006,21,17.35015776,10,7,7,26.59934597,8.5,7.235325905,17.29891768,10.50999998,0
"Canada",2007,21,16.4762765,10,7,7,33.59999847,8.7,7.250863075,17.30861622,10.52018555,0
"Canada",2008,21,10.76040944,10,7,7,35,8.7,8.856704742,17.31943819,10.5210493,0
"Canada",2009,21,18.23581762,10,7,7,30.51500912,8.7,4.20026058,17.33088659,10.4821118,0
"Canada",2010,21,18.33539327,10,7,7,33.59999847,8.9,4.886943646,17.34202619,10.50415795,0
"Central African Republic",1991,17,18.83606805,-6,2,3,51.36837449,1.900363715,6.132427039,14.90729559,5.904096363,0
"Central African Republic",1992,17,18.94521755,-6,2,3,61.29999924,1.952635649,6.864301682,14.9309108,5.814083899,0
"Central African Republic",1993,17,18.61643233,5,5,4,59.5,1.501713954,6.355003357,14.95499092,5.793349637,0
"Central African Republic",1994,17,18.87379895,5,5,4,50.2924908,1.358662279,11.81122112,14.97885916,5.817318717,0
"Central African Republic",1995,17,18.93131298,5,5,4,42.06352556,1.873359333,12.48737422,15.00204062,5.863663344,0
"Central African Republic",1996,17,17.87314556,5,5,3,52.33984063,1.87400108,12.05473802,15.02456015,5.8003218,0
"Central African Republic",1997,17,17.86141258,5,5,3,51.8662142,1.741327659,13.15887534,15.04653407,5.829991141,0
"Central African Republic",1998,17,19.11792327,5,5,4,39.28057476,3.35274779,13.51601505,15.06774196,5.854712128,0
"Central African Republic",1999,17,18.72589706,5,5,4,41.39086836,2.055675612,9.602802277,15.08794253,5.869878725,0
"Central African Republic",2000,17,18.91438264,5,5,4,28.832225,1.68800031,11.21668911,15.1070315,5.825580152,0
"Central African Republic",2001,17,18.56165385,5,3,3,42.15050857,1.875507649,10.77969933,15.12493602,5.851355444,0
"Central African Republic",2002,17,18.11635184,5,3,3,30.10873956,0.387266863,11.35374263,15.14185532,5.86996243,0
"Central African Republic",2003,17,19.04004967,-1,1,3,43.29999924,1.220201599,11.78669796,15.15828032,5.798051474,0
"Central African Republic",2004,17,18.56486859,-1,2,3,33.31571807,3.686761219,8.142849944,15.17484345,5.839709997,0
"Central African Republic",2005,17,18.63580051,-1,3,4,12.22030933,4.650801516,9.343772871,15.19198107,5.831612256,0
"Central African Republic",2006,17,19.86158538,-1,3,4,21.05686525,2.4,9.335675268,15.20979839,5.887048548,0
"Central African Republic",2007,17,19.44874563,-1,3,3,41.96372029,2,9.869562704,15.22817831,5.946766084,0
"Central African Republic",2008,17,19.47289653,-1,3,3,56.20000076,2,11.80832762,15.24704259,5.966084312,0
"Central African Republic",2009,17,19.78961833,-1,3,3,33.65522436,2,9.215031516,15.26624508,6.032207158,0
"Central African Republic",2010,17,19.30272583,-1,3,3,26.82992005,2.1,8.450536877,15.28566824,6.07702949,0
"Chad",1991,17,19.56574766,-5,2,2,39.64871396,1.848240105,6.914575577,15.63075183,6.064449873,0
"Chad",1992,17,19.25393071,-4,2,2,39.78178907,2.236266179,7.233808994,15.66222117,6.109954931,0
"Chad",1993,17,19.49968242,-4,2,3,42.41712594,2.863193004,8.343985558,15.69381753,5.907453553,0
"Chad",1994,17,19.46445904,-4,2,3,26.89929705,2.046548009,12.30245876,15.72587347,5.971951458,0
"Chad",1995,17,19.41803176,-4,2,3,46.47239897,1.891604249,14.30094814,15.75860976,5.95150483,0
"Chad",1996,17,19.02280976,-2,2,3,24.07516991,1.937425862,12.78160095,15.79185582,5.940161862,0
"Chad",1997,17,19.20052345,-2,2,3,32.49544894,3.350299889,12.45019245,15.82551453,5.961496822,0
"Chad",1998,17,19.26392047,-2,2,4,44.91550548,3.091446441,11.63151741,15.85988383,5.994333542,0
"Chad",1999,17,19.65982706,-2,2,3,38.12017997,2.999644227,9.505505562,15.89531441,5.952051042,0
"Chad",2000,17,20.92743143,-2,2,3,32.11487179,2.50321034,10.60923481,15.93190474,5.906624983,0
"Chad",2001,17,19.87553186,-2,2,3,35.34068329,1.574114334,8.336522102,15.96970202,5.979099352,0
"Chad",2002,17,19.471647,-2,2,3,39.5,4.816058182,8.674254417,16.00827677,6.02202357,0
"Chad",2003,17,19.97459951,-2,2,3,39.5,4.422438162,17.22183084,16.04673219,6.120906873,0
"Chad",2004,17,19.66352762,-2,2,3,28.9101096,1.7,50.45240879,16.08402415,6.373514806,0
"Chad",2005,17,20.28204149,-2,2,3,34.94906922,1.7,48.81883873,16.11953591,6.497844932,0
"Chad",2006,17,19.59598179,-2,2,2,49.73537565,2,46.69133506,16.15315599,6.470686553,0
"Chad",2007,17,19.99035629,-2,1,2,35.68817853,1.8,42.49285194,16.18522762,6.470806178,0
"Chad",2008,17,19.96559554,-2,1,2,36.66287012,1.6,43.38525395,16.21618633,6.469917711,0
"Chad",2009,17,20.27308319,-2,1,2,37.31053322,1.6,28.32434478,16.24660539,6.480810394,0
"Chad",2010,17,20.04868925,-2,1,2,20.15521967,1.7,31.6021417,16.27687398,6.577615781,0
"Chile",1991,5,20.97209064,8,6,6,55.40000153,5.51,11.23751125,16.41497104,8.382427433,0
"Chile",1992,5,20.71512088,8,6,6,54.40000153,5.51,9.604702994,16.43337964,8.479825966,0
"Chile",1993,5,20.01883351,8,6,6,50,4.829784774,7.819535851,16.45159046,8.529145622,0
"Chile",1994,5,20.04694053,8,6,6,54.90000153,6.120436167,8.775496475,16.46908528,8.567162314,0
"Chile",1995,5,19.41246038,8,6,6,53.70000076,4.258987079,9.7657931,16.48551982,8.651726987,0
"Chile",1996,5,18.63396228,8,6,6,54.79999924,6.8,8.088038787,16.5007917,8.707970719,0
"Chile",1997,5,18.82040059,8,6,6,40.123642,6.05,7.766173977,16.5150216,8.757706481,0
"Chile",1998,5,19.33097757,8,5,6,55.5,6.8,6.013542101,16.52837641,8.776149508,0
"Chile",1999,5,20.05155083,8,6,6,57.29999924,6.9,6.863518108,16.5411083,8.755779983,0
"Chile",2000,5,20.63710321,9,6,6,55.20000076,7.4,8.333493061,16.55340444,8.787460466,0
"Chile",2001,5,19.43510353,9,6,6,55.86699106,7.5,7.983403489,16.56529683,8.808501567,0
"Chile",2002,5,19.65301754,9,6,7,44.07426714,7.5,8.15051873,16.5767553,8.818480743,0
"Chile",2003,5,20.31471182,9,7,7,54.59999847,7.4,9.01416824,16.58782787,8.846212926,0
"Chile",2004,5,19.09557324,9,7,7,56.67529619,7.4,13.29216141,16.59855944,8.894137795,0
"Chile",2005,5,19.12410981,9,7,7,50.14033097,7.3,14.59444935,16.60898888,8.9378125,0
"Chile",2006,5,19.61914464,10,7,7,51.79999924,7.3,22.74303118,16.61914545,8.970763051,0
"Chile",2007,5,19.68102035,10,7,7,41.22981298,7,23.0502924,16.62905479,9.011174376,0
"Chile",2008,5,19.53772886,10,7,7,35.93798649,6.9,21.53921855,16.63874391,9.033879395,0
"Chile",2009,5,18.76154804,10,7,7,51.90000153,6.7,16.17914244,16.64823725,9.013967662,0
"Chile",2010,5,19.86822621,10,7,7,41.90686555,7.2,19.18260191,16.65755305,9.060682158,0
"China",1991,30,22.81843409,-7,1,1,34.5,4.73,6.676025197,20.86370581,6.211314643,0
